item,itemLabel,statements,ensg_wdt,entrez,ensg_panglao,species
Q14907896,KRT8,47,ENSG00000170421,3856,ENSG00000170421,Homo sapiens
Q14907905,KRT5,39,ENSG00000186081,3852,ENSG00000186081,Homo sapiens
Q14907908,MKI67,30,ENSG00000148773,4288,ENSG00000148773,Homo sapiens
Q14907911,MLNR,23,ENSG00000102539,2862,ENSG00000102539,Homo sapiens
Q14907927,SERPINA5,38,ENSG00000188488,5104,ENSG00000188488,Homo sapiens
Q14907930,AMELY,24,ENSG00000099721,266,ENSG00000099721,Homo sapiens
Q14907931,CHGB,25,ENSG00000089199,1114,ENSG00000089199,Homo sapiens
Q14907942,ADAM17,52,ENSG00000151694,6868,ENSG00000151694,Homo sapiens
Q14907945,BPIFA1,28,ENSG00000198183,51297,ENSG00000198183,Homo sapiens
Q14907948,CD19,32,ENSG00000177455,930,ENSG00000177455,Homo sapiens
Q14907954,CDKL5,40,ENSG00000008086,6792,ENSG00000008086,Homo sapiens
Q14907967,GRK2,45,ENSG00000173020,156,ENSG00000173020,Homo sapiens
Q14907978,FKBP4,37,ENSG00000004478,2288,ENSG00000004478,Homo sapiens
Q14907990,SLC30A8,42,ENSG00000164756,169026,ENSG00000164756,Homo sapiens
Q14907998,DNMT1,58,ENSG00000130816,1786,ENSG00000130816,Homo sapiens
Q14908019,SNX1,43,ENSG00000028528,6642,ENSG00000028528,Homo sapiens
Q14908037,TGFA,38,ENSG00000163235,7039,ENSG00000163235,Homo sapiens
Q14908050,TGFB2,35,ENSG00000092969,7042,ENSG00000092969,Homo sapiens
Q14908060,BAMBI,25,ENSG00000095739,25805,ENSG00000095739,Homo sapiens
Q14908063,SRL,32,ENSG00000185739,6345,ENSG00000185739,Homo sapiens
Q14908072,CALB2,39,ENSG00000172137,794,ENSG00000172137,Homo sapiens
Q14908072,CALB2,39,ENSG00000282830,794,ENSG00000172137,Homo sapiens
Q14908075,CFC1B,27,ENSG00000152093,653275,ENSG00000152093,Homo sapiens
Q14908076,CFC1,30,ENSG00000136698,55997,ENSG00000136698,Homo sapiens
Q14908096,ERCC2,46,ENSG00000104884,2068,ENSG00000104884,Homo sapiens
Q14908113,TSC1,86,ENSG00000165699,7248,ENSG00000165699,Homo sapiens
Q14908120,ATR,55,ENSG00000175054,545,ENSG00000175054,Homo sapiens
Q14908123,SOS1,38,ENSG00000115904,6654,ENSG00000115904,Homo sapiens
Q14908134,NTF4,31,ENSG00000225950,4909,ENSG00000225950,Homo sapiens
Q14908140,OXTR,20,,5021,ENSG00000180914,Homo sapiens
Q14908143,CSF3R,49,ENSG00000119535,1441,ENSG00000119535,Homo sapiens
Q14908148,EPB41,124,ENSG00000159023,2035,ENSG00000159023,Homo sapiens
Q14908156,EPB42,38,ENSG00000166947,2038,ENSG00000166947,Homo sapiens
Q14908164,TRPV1,39,ENSG00000196689,7442,ENSG00000196689,Homo sapiens
Q14908178,DAXX,99,ENSG00000204209,1616,ENSG00000204209,Homo sapiens
Q14908178,DAXX,99,ENSG00000206206,1616,ENSG00000204209,Homo sapiens
Q14908178,DAXX,99,ENSG00000206279,1616,ENSG00000204209,Homo sapiens
Q14908178,DAXX,99,ENSG00000227046,1616,ENSG00000204209,Homo sapiens
Q14908178,DAXX,99,ENSG00000229396,1616,ENSG00000204209,Homo sapiens
Q14908178,DAXX,99,ENSG00000231617,1616,ENSG00000204209,Homo sapiens
Q14908182,MYL9,26,ENSG00000101335,10398,ENSG00000101335,Homo sapiens
Q14908190,POU1F1,30,ENSG00000064835,5449,ENSG00000064835,Homo sapiens
Q14908194,CD22,63,ENSG00000012124,933,ENSG00000012124,Homo sapiens
Q14908197,KLRD1,55,ENSG00000134539,3824,ENSG00000134539,Homo sapiens
Q14908202,GGCX,43,ENSG00000115486,2677,ENSG00000115486,Homo sapiens
Q14908209,IKBKG,53,ENSG00000269335,8517,ENSG00000269335,Homo sapiens
Q14908213,LCP2,37,ENSG00000043462,3937,ENSG00000043462,Homo sapiens
Q14908222,ANXA1,146,ENSG00000135046,301,ENSG00000135046,Homo sapiens
Q40108,RB1,37,ENSG00000139687,5925,ENSG00000139687,Homo sapiens
Q407983,ACHE,60,ENSG00000087085,43,ENSG00000087085,Homo sapiens
Q408331,VGF,30,ENSG00000128564,7425,ENSG00000128564,Homo sapiens
Q408609,MUC1,80,ENSG00000185499,4582,ENSG00000185499,Homo sapiens
Q408846,GDA,63,ENSG00000119125,9615,ENSG00000119125,Homo sapiens
Q410688,FLG,24,ENSG00000143631,2312,ENSG00000143631,Homo sapiens
Q419977,GIP,28,ENSG00000159224,2695,ENSG00000159224,Homo sapiens
Q424232,ALB,50,ENSG00000163631,213,ENSG00000163631,Homo sapiens
Q424737,SRC,42,ENSG00000197122,6714,ENSG00000197122,Homo sapiens
Q425264,ASL,47,ENSG00000126522,435,ENSG00000126522,Homo sapiens
Q425485,CPS1,46,ENSG00000021826,1373,ENSG00000021826,Homo sapiens
Q425696,C9,28,ENSG00000113600,735,ENSG00000113600,Homo sapiens
Q227339,BRCA1,82,ENSG00000012048,672,ENSG00000012048,Homo sapiens
Q238509,HTR1A,31,ENSG00000178394,3350,ENSG00000178394,Homo sapiens
Q248215,DYNC1I1,42,ENSG00000158560,1780,ENSG00000158560,Homo sapiens
Q282418,TIRAP,34,ENSG00000150455,114609,ENSG00000150455,Homo sapiens
Q286987,ABCA1,50,ENSG00000165029,19,ENSG00000165029,Homo sapiens
Q289013,A2M,56,ENSG00000175899,2,ENSG00000175899,Homo sapiens
Q369310,GTF2F1,30,ENSG00000125651,2962,ENSG00000125651,Homo sapiens
Q372645,GTF2H4,67,ENSG00000213780,2968,ENSG00000213780,Homo sapiens
Q372645,GTF2H4,67,ENSG00000221974,2968,ENSG00000213780,Homo sapiens
Q372645,GTF2H4,67,ENSG00000226384,2968,ENSG00000213780,Homo sapiens
Q372645,GTF2H4,67,ENSG00000233149,2968,ENSG00000213780,Homo sapiens
Q372645,GTF2H4,67,ENSG00000234370,2968,ENSG00000213780,Homo sapiens
Q372645,GTF2H4,67,ENSG00000236895,2968,ENSG00000213780,Homo sapiens
Q390540,EDNRA,43,ENSG00000151617,1909,ENSG00000151617,Homo sapiens
Q390543,EDNRB,41,ENSG00000136160,1910,ENSG00000136160,Homo sapiens
Q414043,RELN,39,ENSG00000189056,5649,ENSG00000189056,Homo sapiens
Q415594,AMH,26,ENSG00000104899,268,ENSG00000104899,Homo sapiens
Q416426,CS,62,ENSG00000062485,1431,ENSG00000062485,Homo sapiens
Q417169,PLAU,56,ENSG00000122861,5328,ENSG00000122861,Homo sapiens
Q417743,PC,64,ENSG00000173599,5091,ENSG00000173599,Homo sapiens
Q418553,NGB,27,ENSG00000165553,58157,ENSG00000165553,Homo sapiens
Q418634,FH,36,ENSG00000091483,2271,ENSG00000091483,Homo sapiens
Q5470358,FPR2,33,ENSG00000171049,2358,ENSG00000171049,Homo sapiens
Q5470359,FPR3,24,ENSG00000187474,2359,ENSG00000187474,Homo sapiens
Q5513945,GNB5,46,ENSG00000069966,10681,ENSG00000069966,Homo sapiens
Q5514164,GPD1L,31,ENSG00000152642,23171,ENSG00000152642,Homo sapiens
Q5514181,GPM6A,55,ENSG00000150625,2823,ENSG00000150625,Homo sapiens
Q5514207,ADGRA2,30,ENSG00000020181,25960,ENSG00000020181,Homo sapiens
Q5514306,GPRC5D,28,ENSG00000111291,55507,ENSG00000111291,Homo sapiens
Q5514469,GCOM2,9,,339970,ENSG00000227725,Homo sapiens
Q5572626,GLTP,32,ENSG00000139433,51228,ENSG00000139433,Homo sapiens
Q5573601,GPC4,28,ENSG00000076716,2239,ENSG00000076716,Homo sapiens
Q5573603,GPC5,44,ENSG00000179399,2262,ENSG00000179399,Homo sapiens
Q5251459,DEFB1,26,ENSG00000164825,1672,ENSG00000164825,Homo sapiens
Q5251459,DEFB1,26,ENSG00000284881,1672,ENSG00000164825,Homo sapiens
Q5260069,DGUOK,56,ENSG00000114956,1716,ENSG00000114956,Homo sapiens
Q5262711,DPT,25,ENSG00000143196,1805,ENSG00000143196,Homo sapiens
Q5264645,DSG2,33,ENSG00000046604,1829,ENSG00000046604,Homo sapiens
Q5265310,DSTN,27,ENSG00000125868,11034,ENSG00000125868,Homo sapiens
Q5276446,DPYS,42,ENSG00000147647,1807,ENSG00000147647,Homo sapiens
Q5302993,DSCAML1,38,ENSG00000177103,57453,ENSG00000177103,Homo sapiens
Q5323892,EPN2,52,ENSG00000072134,22905,ENSG00000072134,Homo sapiens
Q5381411,EVPL,32,ENSG00000167880,2125,ENSG00000167880,Homo sapiens
Q5382384,EFNA5,37,ENSG00000184349,1946,ENSG00000184349,Homo sapiens
Q5398950,VEGFC,26,ENSG00000150630,7424,ENSG00000150630,Homo sapiens
Q5401840,ESRRG,114,ENSG00000196482,2104,ENSG00000196482,Homo sapiens
Q5401841,ESRRA,34,ENSG00000173153,2101,ENSG00000173153,Homo sapiens
Q5401842,ESRRB,43,ENSG00000119715,2103,ENSG00000119715,Homo sapiens
Q5408696,EIF4E,48,ENSG00000151247,1977,ENSG00000151247,Homo sapiens
Q5424280,FAAH,31,ENSG00000117480,2166,ENSG00000117480,Homo sapiens
Q5425472,FGF16,22,ENSG00000196468,8823,ENSG00000196468,Homo sapiens
Q5425475,FGF21,25,ENSG00000105550,26291,ENSG00000105550,Homo sapiens
Q5426911,FOSL2,34,ENSG00000075426,2355,ENSG00000075426,Homo sapiens
Q5427450,FZD9,25,ENSG00000188763,8326,ENSG00000188763,Homo sapiens
Q5446444,FGA,32,ENSG00000171560,2243,ENSG00000171560,Homo sapiens
Q5446445,FGB,35,ENSG00000171564,2244,ENSG00000171564,Homo sapiens
Q5446452,FAP,45,ENSG00000078098,2191,ENSG00000078098,Homo sapiens
Q5446458,FGFR4,45,ENSG00000160867,2264,ENSG00000160867,Homo sapiens
Q5457450,FEN1,33,ENSG00000168496,2237,ENSG00000168496,Homo sapiens
Q5458077,FMO1,37,ENSG00000010932,2326,ENSG00000010932,Homo sapiens
Q5469818,FOXL2,25,ENSG00000183770,668,ENSG00000183770,Homo sapiens
Q5469819,FOXC1,27,ENSG00000054598,2296,ENSG00000054598,Homo sapiens
Q14902024,CTSS,34,ENSG00000163131,1520,ENSG00000163131,Homo sapiens
Q14902030,CTSO,25,ENSG00000256043,1519,ENSG00000256043,Homo sapiens
Q14902030,CTSO,25,ENSG00000263238,1519,ENSG00000256043,Homo sapiens
Q14902045,CTSK,29,ENSG00000143387,1513,ENSG00000143387,Homo sapiens
Q14902080,CTSC,38,ENSG00000109861,1075,ENSG00000109861,Homo sapiens
Q14907137,FADD,26,ENSG00000168040,8772,ENSG00000168040,Homo sapiens
Q14907167,IL15,36,ENSG00000164136,3600,ENSG00000164136,Homo sapiens
Q14907187,IL18,35,ENSG00000150782,3606,ENSG00000150782,Homo sapiens
Q14907199,IL16,45,ENSG00000172349,3603,ENSG00000172349,Homo sapiens
Q14907210,IL21,27,ENSG00000138684,59067,ENSG00000138684,Homo sapiens
Q14907226,IL31,21,ENSG00000204671,386653,ENSG00000204671,Homo sapiens
Q14907239,IFNL1,22,ENSG00000182393,282618,ENSG00000182393,Homo sapiens
Q14907245,IL26,22,ENSG00000111536,55801,ENSG00000111536,Homo sapiens
Q14907251,IL25,26,ENSG00000166090,64806,ENSG00000166090,Homo sapiens
Q14907256,SDHA,58,ENSG00000073578,6389,ENSG00000073578,Homo sapiens
Q14907265,IL24,36,ENSG00000162892,11009,ENSG00000162892,Homo sapiens
Q14907275,IL22,26,ENSG00000127318,50616,ENSG00000127318,Homo sapiens
Q14907292,BBC3,34,ENSG00000105327,27113,ENSG00000105327,Homo sapiens
Q14907296,PMAIP1,26,ENSG00000141682,5366,ENSG00000141682,Homo sapiens
Q14907298,AIRE,31,ENSG00000160224,326,ENSG00000160224,Homo sapiens
Q14907310,KISS1,26,ENSG00000170498,3814,ENSG00000170498,Homo sapiens
Q14907337,SYK,39,ENSG00000165025,6850,ENSG00000165025,Homo sapiens
Q14907362,SCGB1A1,26,ENSG00000149021,7356,ENSG00000149021,Homo sapiens
Q14907373,CYP7A1,25,ENSG00000167910,1581,ENSG00000167910,Homo sapiens
Q14907382,NCS1,33,ENSG00000107130,23413,ENSG00000107130,Homo sapiens
Q14907393,NPHS1,30,ENSG00000161270,4868,ENSG00000161270,Homo sapiens
Q14907402,MDK,47,ENSG00000110492,4192,ENSG00000110492,Homo sapiens
Q14907414,IDO1,32,ENSG00000131203,3620,ENSG00000131203,Homo sapiens
Q14907436,TLR2,45,ENSG00000137462,7097,ENSG00000137462,Homo sapiens
Q14907451,TMPO,48,ENSG00000120802,7112,ENSG00000120802,Homo sapiens
Q14907462,SLC26A4,36,ENSG00000091137,5172,ENSG00000091137,Homo sapiens
Q14907479,ADCYAP1,31,ENSG00000141433,116,ENSG00000141433,Homo sapiens
Q17853705,KLF9,26,ENSG00000119138,687,ENSG00000119138,Homo sapiens
Q17853730,KLF5,30,ENSG00000102554,688,ENSG00000102554,Homo sapiens
Q17853784,BTF3,35,ENSG00000145741,689,ENSG00000145741,Homo sapiens
Q17853813,BTF3P11,11,,690,ENSG00000118903,Homo sapiens
Q17853822,BTF3P1,9,,693,ENSG00000254225,Homo sapiens
Q17853828,BTG1,29,ENSG00000133639,694,ENSG00000133639,Homo sapiens
Q17853888,BUB1,44,ENSG00000169679,699,ENSG00000169679,Homo sapiens
Q17853927,BUB1B,36,ENSG00000156970,701,ENSG00000156970,Homo sapiens
Q14908233,ANXA2,75,ENSG00000182718,302,ENSG00000182718,Homo sapiens
Q14908239,ANXA5,39,ENSG00000164111,308,ENSG00000164111,Homo sapiens
Q14908245,SFTPB,39,ENSG00000168878,6439,ENSG00000168878,Homo sapiens
Q14908260,KAT2B,38,ENSG00000114166,8850,ENSG00000114166,Homo sapiens
Q14908739,CLOCK,45,ENSG00000134852,9575,ENSG00000134852,Homo sapiens
Q14909011,DLD,43,ENSG00000091140,1738,ENSG00000091140,Homo sapiens
Q14909191,CHGA,42,ENSG00000100604,1113,ENSG00000100604,Homo sapiens
Q14909191,CHGA,42,ENSG00000276781,1113,ENSG00000100604,Homo sapiens
Q14909398,POR,53,ENSG00000127948,5447,ENSG00000127948,Homo sapiens
Q14909766,MC2R,28,ENSG00000185231,4158,ENSG00000185231,Homo sapiens
Q14909910,GLP1R,34,ENSG00000112164,2740,ENSG00000112164,Homo sapiens
Q14910010,APOA1,38,ENSG00000118137,335,ENSG00000118137,Homo sapiens
Q14910515,APOC3,72,ENSG00000110245,345,ENSG00000110245,Homo sapiens
Q14910792,APOC4,35,ENSG00000267467,346,ENSG00000267467,Homo sapiens
Q14911006,APOH,59,ENSG00000091583,350,ENSG00000091583,Homo sapiens
Q14911253,CACNA1E,44,ENSG00000198216,777,ENSG00000198216,Homo sapiens
Q14911279,CACNA1B,34,ENSG00000148408,774,ENSG00000148408,Homo sapiens
Q14905432,ARSA,41,ENSG00000100299,410,ENSG00000100299,Homo sapiens
Q14902252,PCNA,33,ENSG00000132646,5111,ENSG00000132646,Homo sapiens
Q14902288,HPCA,32,ENSG00000121905,3208,ENSG00000121905,Homo sapiens
Q14902310,ESR1,66,ENSG00000091831,2099,ENSG00000091831,Homo sapiens
Q14902453,CDKN1A,35,ENSG00000124762,1026,ENSG00000124762,Homo sapiens
Q14902475,GAA,41,ENSG00000171298,2548,ENSG00000171298,Homo sapiens
Q14902484,PCSK2,33,ENSG00000125851,5126,ENSG00000125851,Homo sapiens
Q14902502,AQP4,47,ENSG00000171885,361,ENSG00000171885,Homo sapiens
Q14902527,AQP2,29,ENSG00000167580,359,ENSG00000167580,Homo sapiens
Q14902794,CTNNB1,97,ENSG00000168036,1499,ENSG00000168036,Homo sapiens
Q14903102,BMP7,35,ENSG00000101144,655,ENSG00000101144,Homo sapiens
Q14903153,BMP2,32,ENSG00000125845,650,ENSG00000125845,Homo sapiens
Q14903397,BMP4,25,ENSG00000125378,652,ENSG00000125378,Homo sapiens
Q14903573,RAF1,30,ENSG00000132155,5894,ENSG00000132155,Homo sapiens
Q14903582,BMP15,25,ENSG00000130385,9210,ENSG00000130385,Homo sapiens
Q14903592,BMP10,25,ENSG00000163217,27302,ENSG00000163217,Homo sapiens
Q14903601,BMP8B,33,ENSG00000116985,656,ENSG00000116985,Homo sapiens
Q14903608,TGM2,39,ENSG00000198959,7052,ENSG00000198959,Homo sapiens
Q14903748,BMP6,28,ENSG00000153162,654,ENSG00000153162,Homo sapiens
Q14903759,BMP5,31,ENSG00000112175,653,ENSG00000112175,Homo sapiens
Q14903763,BMP1,54,ENSG00000168487,649,ENSG00000168487,Homo sapiens
Q14903767,BMP3,26,ENSG00000152785,651,ENSG00000152785,Homo sapiens
Q14903775,BMP8A,29,ENSG00000183682,353500,ENSG00000183682,Homo sapiens
Q14903784,SMAD1,27,ENSG00000170365,4086,ENSG00000170365,Homo sapiens
Q14903945,SMAD2,53,ENSG00000175387,4087,ENSG00000175387,Homo sapiens
Q14903974,SMAD3,55,ENSG00000166949,4088,ENSG00000166949,Homo sapiens
Q14904154,SMAD4,47,ENSG00000141646,4089,ENSG00000141646,Homo sapiens
Q14904270,CSF1,36,ENSG00000184371,1435,ENSG00000184371,Homo sapiens
Q14904336,SMAD6,34,ENSG00000137834,4091,ENSG00000137834,Homo sapiens
Q14904352,SMAD5,41,ENSG00000113658,4090,ENSG00000113658,Homo sapiens
Q14904375,SMAD7,37,ENSG00000101665,4092,ENSG00000101665,Homo sapiens
Q14904385,SMAD9,33,ENSG00000120693,4093,ENSG00000120693,Homo sapiens
Q14904506,NR3C2,38,ENSG00000151623,4306,ENSG00000151623,Homo sapiens
Q14904550,APOC1,70,ENSG00000130208,341,ENSG00000130208,Homo sapiens
Q14904559,PYY,26,ENSG00000131096,5697,ENSG00000131096,Homo sapiens
Q14904569,NTF3,33,ENSG00000185652,4908,ENSG00000185652,Homo sapiens
Q14904613,TGFB1,33,ENSG00000105329,7040,ENSG00000105329,Homo sapiens
Q14904760,FSHR,42,ENSG00000170820,2492,ENSG00000170820,Homo sapiens
Q14904803,DPP4,44,ENSG00000197635,1803,ENSG00000197635,Homo sapiens
Q14904818,HMBS,70,ENSG00000256269,3145,ENSG00000256269,Homo sapiens
Q14904834,CPOX,35,ENSG00000080819,1371,ENSG00000080819,Homo sapiens
Q14904856,FECH,48,ENSG00000066926,2235,ENSG00000066926,Homo sapiens
Q14904860,ZFYVE9,31,ENSG00000157077,9372,ENSG00000157077,Homo sapiens
Q14904864,FST,38,ENSG00000134363,10468,ENSG00000134363,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000204287,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000206308,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000226260,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000227993,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000228987,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000230726,3122,ENSG00000204287,Homo sapiens
Q14904874,HLA-DRA,53,ENSG00000234794,3122,ENSG00000204287,Homo sapiens
Q14904883,SLC2A1,40,ENSG00000117394,6513,ENSG00000117394,Homo sapiens
Q14904891,NTS,29,ENSG00000133636,4922,ENSG00000133636,Homo sapiens
Q14904899,EPOR,37,ENSG00000187266,2057,ENSG00000187266,Homo sapiens
Q14904911,GCGR,41,ENSG00000215644,2642,ENSG00000215644,Homo sapiens
Q14904911,GCGR,41,ENSG00000288269,2642,ENSG00000215644,Homo sapiens
Q14904927,VDR,43,ENSG00000111424,7421,ENSG00000111424,Homo sapiens
Q14904941,TSHR,46,ENSG00000165409,7253,ENSG00000165409,Homo sapiens
Q14904948,GAL,25,ENSG00000069482,51083,ENSG00000069482,Homo sapiens
Q14904962,BMPR1A,34,ENSG00000107779,657,ENSG00000107779,Homo sapiens
Q14904983,CYP11B2,28,ENSG00000179142,1585,ENSG00000179142,Homo sapiens
Q14904987,ITGAX,35,ENSG00000140678,3687,ENSG00000140678,Homo sapiens
Q14904995,ITGAL,51,ENSG00000005844,3683,ENSG00000005844,Homo sapiens
Q14905006,HEXB,42,ENSG00000049860,3074,ENSG00000049860,Homo sapiens
Q14905041,NR1H4,47,ENSG00000012504,9971,ENSG00000012504,Homo sapiens
Q14905074,NR1I2,35,ENSG00000144852,8856,ENSG00000144852,Homo sapiens
Q14905078,NR1I3,78,ENSG00000143257,9970,ENSG00000143257,Homo sapiens
Q14905095,ACVR1C,29,ENSG00000123612,130399,ENSG00000123612,Homo sapiens
Q14905108,ACVR1B,37,ENSG00000135503,91,ENSG00000135503,Homo sapiens
Q14905126,CLN3,102,ENSG00000188603,1201,ENSG00000188603,Homo sapiens
Q14905142,ACVR1,46,ENSG00000115170,90,ENSG00000115170,Homo sapiens
Q14905160,GNAS,125,ENSG00000087460,2778,ENSG00000087460,Homo sapiens
Q14905165,CYP1B1,36,ENSG00000138061,1545,ENSG00000138061,Homo sapiens
Q14905170,ACVR2A,34,ENSG00000121989,92,ENSG00000121989,Homo sapiens
Q14905179,ACVR2B,33,ENSG00000114739,93,ENSG00000114739,Homo sapiens
Q14905188,GRB2,41,ENSG00000177885,2885,ENSG00000177885,Homo sapiens
Q14905207,CYP17A1,31,ENSG00000148795,1586,ENSG00000148795,Homo sapiens
Q14905214,AQP3,34,ENSG00000165272,360,ENSG00000165272,Homo sapiens
Q14905238,AQP1,49,ENSG00000240583,358,ENSG00000240583,Homo sapiens
Q14905256,LACRT,24,ENSG00000135413,90070,ENSG00000135413,Homo sapiens
Q14905263,HSPB1,28,ENSG00000106211,3315,ENSG00000106211,Homo sapiens
Q14905267,TRHR,27,ENSG00000174417,7201,ENSG00000174417,Homo sapiens
Q14905275,ARNT,62,ENSG00000143437,405,ENSG00000143437,Homo sapiens
Q14905286,SLC1A7,36,ENSG00000162383,6512,ENSG00000162383,Homo sapiens
Q14905292,SLC1A6,42,ENSG00000105143,6511,ENSG00000105143,Homo sapiens
Q14905299,C6,42,ENSG00000039537,729,ENSG00000039537,Homo sapiens
Q14905306,C5,30,ENSG00000106804,727,ENSG00000106804,Homo sapiens
Q14905312,MASP1,49,ENSG00000127241,5648,ENSG00000127241,Homo sapiens
Q14905314,MASP2,34,ENSG00000009724,10747,ENSG00000009724,Homo sapiens
Q14905317,CD55,49,ENSG00000196352,1604,ENSG00000196352,Homo sapiens
Q14905324,ITGAM,41,ENSG00000169896,3684,ENSG00000169896,Homo sapiens
Q14905329,C3AR1,28,ENSG00000171860,719,ENSG00000171860,Homo sapiens
Q14905337,CR2,33,ENSG00000117322,1380,ENSG00000117322,Homo sapiens
Q14905340,SLC12A3,35,ENSG00000070915,6559,ENSG00000070915,Homo sapiens
Q14905348,SERPIND1,27,ENSG00000099937,3053,ENSG00000099937,Homo sapiens
Q14905352,SERPINB2,33,ENSG00000197632,5055,ENSG00000197632,Homo sapiens
Q14905359,PF4,25,ENSG00000163737,5196,ENSG00000163737,Homo sapiens
Q14905392,BAX,50,ENSG00000087088,581,ENSG00000087088,Homo sapiens
Q14905417,AMPD1,31,ENSG00000116748,270,ENSG00000116748,Homo sapiens
Q14905422,GALC,45,ENSG00000054983,2581,ENSG00000054983,Homo sapiens
Q17853941,BYSL,32,ENSG00000112578,705,ENSG00000112578,Homo sapiens
Q17853980,C1QBP,34,ENSG00000108561,708,ENSG00000108561,Homo sapiens
Q17854021,ERC2-IT1,10,,711,ENSG00000281708,Homo sapiens
Q17854024,C1QA,29,ENSG00000173372,712,ENSG00000173372,Homo sapiens
Q17854030,C1QB,28,ENSG00000173369,713,ENSG00000173369,Homo sapiens
Q17854035,C1QC,29,ENSG00000159189,714,ENSG00000159189,Homo sapiens
Q17854107,C4A,92,ENSG00000206340,720,ENSG00000244731,Homo sapiens
Q17854107,C4A,92,ENSG00000227746,720,ENSG00000244731,Homo sapiens
Q17854107,C4A,92,ENSG00000244207,720,ENSG00000244731,Homo sapiens
Q17854107,C4A,92,ENSG00000244731,720,ENSG00000244731,Homo sapiens
Q17854121,C4B,93,ENSG00000224389,721,ENSG00000224389,Homo sapiens
Q17854121,C4B,93,ENSG00000224639,721,ENSG00000224389,Homo sapiens
Q17854121,C4B,93,ENSG00000228267,721,ENSG00000224389,Homo sapiens
Q17854121,C4B,93,ENSG00000228454,721,ENSG00000224389,Homo sapiens
Q17854121,C4B,93,ENSG00000236625,721,ENSG00000224389,Homo sapiens
Q17854122,C4BPA,26,ENSG00000123838,722,ENSG00000123838,Homo sapiens
Q17854143,C4BPAP2,9,,724,ENSG00000232621,Homo sapiens
Q17854151,C4BPB,36,ENSG00000123843,725,ENSG00000123843,Homo sapiens
Q17854152,CAPN5,35,ENSG00000149260,726,ENSG00000149260,Homo sapiens
Q17854192,C8A,25,ENSG00000157131,731,ENSG00000157131,Homo sapiens
Q17854201,C8B,32,ENSG00000021852,732,ENSG00000021852,Homo sapiens
Q17854207,C8G,29,ENSG00000176919,733,ENSG00000176919,Homo sapiens
Q17854210,OSGIN2,30,ENSG00000164823,734,ENSG00000164823,Homo sapiens
Q17854222,VPS51,43,ENSG00000149823,738,ENSG00000149823,Homo sapiens
Q17854224,MRPL49,34,ENSG00000149792,740,ENSG00000149792,Homo sapiens
Q17854244,ZNHIT2,25,ENSG00000174276,741,ENSG00000174276,Homo sapiens
Q17854249,MPPED2,48,ENSG00000066382,744,ENSG00000066382,Homo sapiens
Q17854250,MYRF,40,ENSG00000124920,745,ENSG00000124920,Homo sapiens
Q17854263,TMEM258,30,ENSG00000134825,746,ENSG00000134825,Homo sapiens
Q17854281,DAGLA,29,ENSG00000134780,747,ENSG00000134780,Homo sapiens
Q17854283,GAS8-AS1,12,,750,ENSG00000221819,Homo sapiens
Q17854288,FMNL1,43,ENSG00000184922,752,ENSG00000184922,Homo sapiens
Q17854294,LDLRAD4,89,ENSG00000168675,753,ENSG00000168675,Homo sapiens
Q17854344,PTTG1IP,32,ENSG00000183255,754,ENSG00000183255,Homo sapiens
Q17854398,TMEM50B,46,ENSG00000142188,757,ENSG00000142188,Homo sapiens
Q17854398,TMEM50B,46,ENSG00000263160,757,ENSG00000142188,Homo sapiens
Q17854403,MPPED1,31,ENSG00000186732,758,ENSG00000186732,Homo sapiens
Q17854427,CA4,46,ENSG00000167434,762,ENSG00000167434,Homo sapiens
Q17854478,CA5A,35,ENSG00000174990,763,ENSG00000174990,Homo sapiens
Q17854501,CA5AP1,9,,764,ENSG00000260133,Homo sapiens
Q17854511,CA7,32,ENSG00000168748,766,ENSG00000168748,Homo sapiens
Q17854514,CA8,35,ENSG00000178538,767,ENSG00000178538,Homo sapiens
Q17854517,CA9,30,ENSG00000107159,768,ENSG00000107159,Homo sapiens
Q17854525,CA11,28,ENSG00000063180,770,ENSG00000063180,Homo sapiens
Q17854539,CA12,35,ENSG00000074410,771,ENSG00000074410,Homo sapiens
Q17854605,CACNA1A,93,ENSG00000141837,773,ENSG00000141837,Homo sapiens
Q17854673,CACNA1D,78,ENSG00000157388,776,ENSG00000157388,Homo sapiens
Q17854780,CACNA1F,36,ENSG00000102001,778,ENSG00000102001,Homo sapiens
Q17854816,CACNA1S,28,ENSG00000081248,779,ENSG00000081248,Homo sapiens
Q17854856,DDR1,229,ENSG00000137332,780,ENSG00000204580,Homo sapiens
Q17854856,DDR1,229,ENSG00000204580,780,ENSG00000204580,Homo sapiens
